# Time;Field[mT];Voltage[V]
9066;2.3547274995344196;1.2812
9072;2.3547274995344196;1.2812
9078;2.3547274995344196;1.2812
9084;2.3547274995344196;1.2812
9090;2.3547274995344196;1.2812
9096;2.1365241487146704;1.2811
9102;2.3547274995344196;1.2812
9108;2.3547274995344196;1.2812
9114;2.3547274995344196;1.2812
9120;2.3547274995344196;1.2812
9126;2.1365241487146704;1.2811
9132;2.1365241487146704;1.2811
9138;2.3547274995344196;1.2812
9144;2.3547274995344196;1.2812
9150;2.3547274995344196;1.2812
9156;2.3547274995344196;1.2812
9162;2.3547274995344196;1.2812
9168;2.3547274995344196;1.2812
9174;2.3547274995344196;1.2812
9180;2.3547274995344196;1.2812
9186;2.3547274995344196;1.2812
9192;2.3547274995344196;1.2812
9198;2.3547274995344196;1.2812
9204;2.3547274995344196;1.2812
9210;2.3547274995344196;1.2812
9216;2.3547274995344196;1.2812
9222;2.3547274995344196;1.2812
9228;2.3547274995344196;1.2812
9234;2.3547274995344196;1.2812
9240;2.3547274995344196;1.2812
9246;2.3547274995344196;1.2812
9252;2.3547274995344196;1.2812
9258;2.3547274995344196;1.2812
9264;2.3547274995344196;1.2812
9270;2.3547274995344196;1.2812
9276;2.3547274995344196;1.2812
9282;2.3547274995344196;1.2812
9288;2.3547274995344196;1.2812
9294;2.3547274995344196;1.2812
9300;2.3547274995344196;1.2812
9306;2.3547274995344196;1.2812
9312;2.3547274995344196;1.2812
9318;2.3547274995344196;1.2812
9324;2.3547274995344196;1.2812
9330;2.3547274995344196;1.2812
9336;2.3547274995344196;1.2812
9342;2.3547274995344196;1.2812
9348;2.3547274995344196;1.2812
9354;2.3547274995344196;1.2812
9360;2.3547274995344196;1.2812
9366;2.3547274995344196;1.2812
9372;2.3547274995344196;1.2812
9378;2.3547274995344196;1.2812
9384;2.3547274995344196;1.2812
9390;2.3547274995344196;1.2812
9396;2.3547274995344196;1.2812
9402;2.3547274995344196;1.2812
9408;2.3547274995344196;1.2812
9414;2.3547274995344196;1.2812
9420;2.3547274995344196;1.2812
9426;2.3547274995344196;1.2812
9432;2.3547274995344196;1.2812
9438;2.3547274995344196;1.2812
9444;2.3547274995344196;1.2812
9450;2.3547274995344196;1.2812
9456;2.3547274995344196;1.2812
9462;2.3547274995344196;1.2812
9468;2.3547274995344196;1.2812
9474;2.3547274995344196;1.2812
9480;2.3547274995344196;1.2812
9486;2.3547274995344196;1.2812
9492;2.3547274995344196;1.2812
9498;2.3547274995344196;1.2812
9504;2.3547274995344196;1.2812
9510;2.3547274995344196;1.2812
9516;2.3547274995344196;1.2812
9522;2.3547274995344196;1.2812
9528;2.3547274995344196;1.2812
9534;2.3547274995344196;1.2812
9540;2.3547274995344196;1.2812
9546;2.3547274995344196;1.2812
9552;2.3547274995344196;1.2812
9558;2.3547274995344196;1.2812
9564;2.3547274995344196;1.2812
9570;2.3547274995344196;1.2812
9576;2.3547274995344196;1.2812
9582;2.3547274995344196;1.2812
9588;2.3547274995344196;1.2812
9594;2.3547274995344196;1.2812
9600;2.3547274995344196;1.2812
9606;2.3547274995344196;1.2812
9612;2.3547274995344196;1.2812
9618;2.3547274995344196;1.2812
9624;2.3547274995344196;1.2812
9630;2.3547274995344196;1.2812
9636;2.3547274995344196;1.2812
9642;2.3547274995344196;1.2812
9648;2.3547274995344196;1.2812
9654;2.3547274995344196;1.2812
9660;2.3547274995344196;1.2812
9666;2.3547274995344196;1.2812
9672;2.3547274995344196;1.2812
9678;2.1365241487146704;1.2811
9684;2.3547274995344196;1.2812
9690;2.3547274995344196;1.2812
9696;2.3547274995344196;1.2812
9702;2.3547274995344196;1.2812
9708;2.3547274995344196;1.2812
9714;2.3547274995344196;1.2812
9720;2.3547274995344196;1.2812
9726;2.3547274995344196;1.2812
9732;2.3547274995344196;1.2812
9738;2.3547274995344196;1.2812
9744;2.3547274995344196;1.2812
9750;2.3547274995344196;1.2812
9756;2.3547274995344196;1.2812
9762;2.3547274995344196;1.2812
9768;2.3547274995344196;1.2812
9774;2.3547274995344196;1.2812
9780;2.3547274995344196;1.2812
9786;2.3547274995344196;1.2812
9792;2.3547274995344196;1.2812
9798;2.3547274995344196;1.2812
9804;2.3547274995344196;1.2812
9810;2.3547274995344196;1.2812
9816;2.3547274995344196;1.2812
9822;2.3547274995344196;1.2812
9828;2.3547274995344196;1.2812
9834;2.3547274995344196;1.2812
9840;2.3547274995344196;1.2812
9846;2.3547274995344196;1.2812
9852;2.3547274995344196;1.2812
9858;2.3547274995344196;1.2812
9864;2.3547274995344196;1.2812
9870;2.3547274995344196;1.2812
9876;2.3547274995344196;1.2812
9882;2.3547274995344196;1.2812
9888;2.3547274995344196;1.2812
9894;2.3547274995344196;1.2812
9900;2.3547274995344196;1.2812
9906;2.3547274995344196;1.2812
9912;2.3547274995344196;1.2812
9918;2.3547274995344196;1.2812
9924;2.3547274995344196;1.2812
9930;2.3547274995344196;1.2812
9936;2.3547274995344196;1.2812
9942;2.3547274995344196;1.2812
9948;2.3547274995344196;1.2812
9954;2.3547274995344196;1.2812
9960;2.3547274995344196;1.2812
9966;2.3547274995344196;1.2812
9972;2.3547274995344196;1.2812
9978;2.3547274995344196;1.2812
9984;2.3547274995344196;1.2812
9990;2.3547274995344196;1.2812
9996;2.3547274995344196;1.2812
10002;2.1365241487146704;1.2811
10008;2.3547274995344196;1.2812
10014;2.1365241487146704;1.2811
10020;2.1365241487146704;1.2811
10026;2.3547274995344196;1.2812
10032;2.3547274995344196;1.2812
10038;2.3547274995344196;1.2812
10044;2.3547274995344196;1.2812
10050;2.3547274995344196;1.2812
10056;2.3547274995344196;1.2812
10062;2.3547274995344196;1.2812
10068;2.3547274995344196;1.2812
10074;2.3547274995344196;1.2812
10080;2.3547274995344196;1.2812
10086;2.3547274995344196;1.2812
10092;2.3547274995344196;1.2812
10098;2.3547274995344196;1.2812
10104;2.3547274995344196;1.2812
10110;2.3547274995344196;1.2812
10116;2.3547274995344196;1.2812
10122;2.3547274995344196;1.2812
10128;2.3547274995344196;1.2812
10134;2.3547274995344196;1.2812
10140;2.3547274995344196;1.2812
10146;2.3547274995344196;1.2812
10152;2.3547274995344196;1.2812
10158;2.3547274995344196;1.2812
10164;2.3547274995344196;1.2812
10170;2.3547274995344196;1.2812
10176;2.3547274995344196;1.2812
10182;2.3547274995344196;1.2812
10188;2.3547274995344196;1.2812
10194;2.3547274995344196;1.2812
10200;2.3547274995344196;1.2812
10206;2.3547274995344196;1.2812
10212;2.3547274995344196;1.2812
10218;2.3547274995344196;1.2812
10224;2.3547274995344196;1.2812
10230;2.3547274995344196;1.2812
10236;2.3547274995344196;1.2812
10242;2.3547274995344196;1.2812
10248;2.3547274995344196;1.2812
10254;2.3547274995344196;1.2812
10260;2.3547274995344196;1.2812
10266;2.3547274995344196;1.2812
10272;2.3547274995344196;1.2812
10278;2.3547274995344196;1.2812
10284;2.3547274995344196;1.2812
10290;2.3547274995344196;1.2812
10296;2.3547274995344196;1.2812
10302;2.3547274995344196;1.2812
10308;2.3547274995344196;1.2812
10314;2.3547274995344196;1.2812
10320;2.3547274995344196;1.2812
10326;2.3547274995344196;1.2812
10332;2.3547274995344196;1.2812
10338;2.3547274995344196;1.2812
10344;2.3547274995344196;1.2812
10350;2.3547274995344196;1.2812
10356;2.3547274995344196;1.2812
10362;2.3547274995344196;1.2812
10368;2.3547274995344196;1.2812
10374;2.3547274995344196;1.2812
10380;2.3547274995344196;1.2812
10386;2.3547274995344196;1.2812
10392;2.3547274995344196;1.2812
10398;2.3547274995344196;1.2812
10404;2.3547274995344196;1.2812
10410;2.3547274995344196;1.2812
10416;2.3547274995344196;1.2812
10422;2.3547274995344196;1.2812
10428;2.3547274995344196;1.2812
10434;2.3547274995344196;1.2812
10440;2.3547274995344196;1.2812
10446;2.3547274995344196;1.2812
10452;2.3547274995344196;1.2812
10458;2.3547274995344196;1.2812
10464;2.3547274995344196;1.2812
10470;2.3547274995344196;1.2812
10476;2.3547274995344196;1.2812
10482;2.3547274995344196;1.2812
10488;2.3547274995344196;1.2812
10494;2.3547274995344196;1.2812
10500;2.3547274995344196;1.2812
10506;2.3547274995344196;1.2812
10512;2.3547274995344196;1.2812
10518;2.3547274995344196;1.2812
10524;2.3547274995344196;1.2812
10530;2.3547274995344196;1.2812
10536;2.3547274995344196;1.2812
10542;2.3547274995344196;1.2812
10548;2.3547274995344196;1.2812
10554;2.3547274995344196;1.2812
10560;2.3547274995344196;1.2812
10566;2.3547274995344196;1.2812
10572;2.3547274995344196;1.2812
10578;2.3547274995344196;1.2812
10584;2.3547274995344196;1.2812
10590;2.3547274995344196;1.2812
10596;2.3547274995344196;1.2812
10602;2.3547274995344196;1.2812
10608;2.3547274995344196;1.2812
10614;2.3547274995344196;1.2812
10620;2.3547274995344196;1.2812
10626;2.3547274995344196;1.2812
10632;2.3547274995344196;1.2812
10638;2.3547274995344196;1.2812
10644;2.3547274995344196;1.2812
10650;2.3547274995344196;1.2812
10656;2.3547274995344196;1.2812
10662;2.3547274995344196;1.2812
10668;2.3547274995344196;1.2812
10674;2.3547274995344196;1.2812
10680;2.3547274995344196;1.2812
10686;2.3547274995344196;1.2812
10692;2.3547274995344196;1.2812
10698;2.3547274995344196;1.2812
10704;2.3547274995344196;1.2812
10710;2.3547274995344196;1.2812
10716;2.3547274995344196;1.2812
10722;2.3547274995344196;1.2812
10728;2.3547274995344196;1.2812
10734;2.3547274995344196;1.2812
10740;2.3547274995344196;1.2812
10746;2.3547274995344196;1.2812
10752;2.3547274995344196;1.2812
10758;2.3547274995344196;1.2812
10764;2.3547274995344196;1.2812
10770;2.3547274995344196;1.2812
10776;2.3547274995344196;1.2812
10782;2.3547274995344196;1.2812
10788;2.3547274995344196;1.2812
10794;2.3547274995344196;1.2812
10800;2.3547274995344196;1.2812
10806;2.3547274995344196;1.2812
10812;2.3547274995344196;1.2812
10818;2.3547274995344196;1.2812
10824;2.3547274995344196;1.2812
10830;2.3547274995344196;1.2812
10836;2.3547274995344196;1.2812
10842;2.3547274995344196;1.2812
10848;2.3547274995344196;1.2812
10854;2.3547274995344196;1.2812
10860;2.3547274995344196;1.2812
10866;2.3547274995344196;1.2812
10872;2.3547274995344196;1.2812
10878;2.3547274995344196;1.2812
10884;2.3547274995344196;1.2812
10890;2.3547274995344196;1.2812
10896;2.3547274995344196;1.2812
10902;2.3547274995344196;1.2812
10908;2.3547274995344196;1.2812
10914;2.3547274995344196;1.2812
10920;2.3547274995344196;1.2812
10926;2.3547274995344196;1.2812
10932;2.3547274995344196;1.2812
10938;2.3547274995344196;1.2812
10944;2.3547274995344196;1.2812
10950;2.3547274995344196;1.2812
10956;2.3547274995344196;1.2812
10962;2.3547274995344196;1.2812
10968;2.3547274995344196;1.2812
10974;2.3547274995344196;1.2812
10980;2.3547274995344196;1.2812
10986;2.3547274995344196;1.2812
10992;2.3547274995344196;1.2812
10998;2.3547274995344196;1.2812
11004;2.3547274995344196;1.2812
11010;2.3547274995344196;1.2812
11016;2.3547274995344196;1.2812
11022;2.3547274995344196;1.2812
11028;2.3547274995344196;1.2812
11034;2.3547274995344196;1.2812
11040;2.3547274995344196;1.2812
11046;2.3547274995344196;1.2812
11052;2.3547274995344196;1.2812
11058;2.3547274995344196;1.2812
11064;2.3547274995344196;1.2812
11070;2.3547274995344196;1.2812
11076;2.3547274995344196;1.2812
11082;2.3547274995344196;1.2812
11088;2.3547274995344196;1.2812
11094;2.3547274995344196;1.2812
11100;2.3547274995344196;1.2812
11106;2.3547274995344196;1.2812
11112;2.3547274995344196;1.2812
11118;2.3547274995344196;1.2812
11124;2.3547274995344196;1.2812
11130;2.3547274995344196;1.2812
11136;2.3547274995344196;1.2812
11142;2.3547274995344196;1.2812
11148;2.3547274995344196;1.2812
11154;2.3547274995344196;1.2812
11160;2.3547274995344196;1.2812
11166;2.3547274995344196;1.2812
11172;2.3547274995344196;1.2812
11178;2.3547274995344196;1.2812
11184;2.3547274995344196;1.2812
11190;2.3547274995344196;1.2812
11196;2.3547274995344196;1.2812
11202;2.3547274995344196;1.2812
11208;2.3547274995344196;1.2812
11214;2.3547274995344196;1.2812
11220;2.3547274995344196;1.2812
11226;2.3547274995344196;1.2812
11232;2.3547274995344196;1.2812
11238;2.3547274995344196;1.2812
11244;2.3547274995344196;1.2812
11250;2.3547274995344196;1.2812
11256;2.3547274995344196;1.2812
11262;2.3547274995344196;1.2812
11268;2.3547274995344196;1.2812
11274;2.3547274995344196;1.2812
11280;2.3547274995344196;1.2812
11286;2.3547274995344196;1.2812
11292;2.3547274995344196;1.2812
11298;2.3547274995344196;1.2812
11304;2.3547274995344196;1.2812
11310;2.3547274995344196;1.2812
11316;2.3547274995344196;1.2812
11322;2.3547274995344196;1.2812
11328;2.3547274995344196;1.2812
11334;2.3547274995344196;1.2812
11340;2.3547274995344196;1.2812
11346;2.3547274995344196;1.2812
11352;2.3547274995344196;1.2812
11358;2.3547274995344196;1.2812
11364;2.3547274995344196;1.2812
11370;2.3547274995344196;1.2812
11376;2.3547274995344196;1.2812
11382;2.3547274995344196;1.2812
11388;2.3547274995344196;1.2812
11394;2.3547274995344196;1.2812
11400;2.3547274995344196;1.2812
11406;2.3547274995344196;1.2812
11412;2.3547274995344196;1.2812
11418;2.3547274995344196;1.2812
11424;2.3547274995344196;1.2812
11430;2.3547274995344196;1.2812
11436;2.3547274995344196;1.2812
11442;2.3547274995344196;1.2812
11448;2.3547274995344196;1.2812
11454;2.3547274995344196;1.2812
11460;2.3547274995344196;1.2812
11466;2.3547274995344196;1.2812
11472;2.3547274995344196;1.2812
11478;2.3547274995344196;1.2812
11484;2.3547274995344196;1.2812
11490;2.3547274995344196;1.2812
11496;2.3547274995344196;1.2812
11502;2.3547274995344196;1.2812
11508;2.3547274995344196;1.2812
11514;2.3547274995344196;1.2812
11520;2.3547274995344196;1.2812
11526;2.3547274995344196;1.2812
11532;2.3547274995344196;1.2812
11538;2.3547274995344196;1.2812
11544;2.3547274995344196;1.2812
11550;2.3547274995344196;1.2812
11556;2.3547274995344196;1.2812
11562;2.3547274995344196;1.2812
11568;2.3547274995344196;1.2812
11574;2.3547274995344196;1.2812
11580;2.3547274995344196;1.2812
11586;2.3547274995344196;1.2812
11592;2.3547274995344196;1.2812
11598;2.3547274995344196;1.2812
11604;2.3547274995344196;1.2812
11610;2.3547274995344196;1.2812
11616;2.3547274995344196;1.2812
11622;2.3547274995344196;1.2812
11628;2.3547274995344196;1.2812
11634;2.3547274995344196;1.2812
11640;2.3547274995344196;1.2812
11646;2.3547274995344196;1.2812
11652;2.3547274995344196;1.2812
11658;2.3547274995344196;1.2812
11664;2.3547274995344196;1.2812
11670;2.3547274995344196;1.2812
11676;2.3547274995344196;1.2812
11682;2.3547274995344196;1.2812
11688;2.3547274995344196;1.2812
11694;2.3547274995344196;1.2812
11700;2.3547274995344196;1.2812
11706;2.3547274995344196;1.2812
11712;2.3547274995344196;1.2812
11718;2.3547274995344196;1.2812
11724;2.3547274995344196;1.2812
11730;2.3547274995344196;1.2812
11736;2.3547274995344196;1.2812
11742;2.3547274995344196;1.2812
11748;2.3547274995344196;1.2812
11754;2.3547274995344196;1.2812
11760;2.3547274995344196;1.2812
11766;2.3547274995344196;1.2812
11772;2.3547274995344196;1.2812
11778;2.3547274995344196;1.2812
11784;2.3547274995344196;1.2812
11790;2.3547274995344196;1.2812
11796;2.3547274995344196;1.2812
11802;2.3547274995344196;1.2812
11808;2.3547274995344196;1.2812
11814;2.3547274995344196;1.2812
11820;2.3547274995344196;1.2812
11826;2.3547274995344196;1.2812
11832;2.3547274995344196;1.2812
11838;2.3547274995344196;1.2812
11844;2.3547274995344196;1.2812
11850;2.3547274995344196;1.2812
11856;2.3547274995344196;1.2812
11862;2.3547274995344196;1.2812
11868;2.3547274995344196;1.2812
11874;2.3547274995344196;1.2812
11880;2.3547274995344196;1.2812
11886;2.3547274995344196;1.2812
11892;2.3547274995344196;1.2812
11898;2.3547274995344196;1.2812
11904;2.3547274995344196;1.2812
11910;2.3547274995344196;1.2812
11916;2.3547274995344196;1.2812
11922;2.3547274995344196;1.2812
11928;2.3547274995344196;1.2812
11934;2.3547274995344196;1.2812
11940;2.3547274995344196;1.2812
11946;2.3547274995344196;1.2812
11952;2.3547274995344196;1.2812
11958;2.3547274995344196;1.2812
11964;2.3547274995344196;1.2812
11970;2.3547274995344196;1.2812
11976;2.3547274995344196;1.2812
11982;2.3547274995344196;1.2812
11988;2.3547274995344196;1.2812
11994;2.3547274995344196;1.2812
12000;2.3547274995344196;1.2812
12006;2.3547274995344196;1.2812
12012;2.3547274995344196;1.2812
12018;2.3547274995344196;1.2812
12024;2.3547274995344196;1.2812
12030;2.3547274995344196;1.2812
12036;2.3547274995344196;1.2812
12042;2.3547274995344196;1.2812
12048;2.3547274995344196;1.2812
12054;2.3547274995344196;1.2812
12060;2.3547274995344196;1.2812
12066;2.3547274995344196;1.2812
12072;2.3547274995344196;1.2812
12078;2.3547274995344196;1.2812
12084;2.3547274995344196;1.2812
12090;2.3547274995344196;1.2812
12096;2.3547274995344196;1.2812
12102;2.3547274995344196;1.2812
12108;2.3547274995344196;1.2812
12114;2.3547274995344196;1.2812
12120;2.3547274995344196;1.2812
12126;2.3547274995344196;1.2812
12132;2.3547274995344196;1.2812
12138;2.3547274995344196;1.2812
12144;2.3547274995344196;1.2812
12150;2.3547274995344196;1.2812
12156;2.3547274995344196;1.2812
12162;2.3547274995344196;1.2812
12168;2.3547274995344196;1.2812
12174;2.3547274995344196;1.2812
12180;2.3547274995344196;1.2812
12186;2.3547274995344196;1.2812
12192;2.3547274995344196;1.2812
12198;2.3547274995344196;1.2812
12204;2.3547274995344196;1.2812
12210;2.3547274995344196;1.2812
12216;2.3547274995344196;1.2812
12222;2.3547274995344196;1.2812
12228;2.3547274995344196;1.2812
12234;2.3547274995344196;1.2812
12240;2.3547274995344196;1.2812
12246;2.3547274995344196;1.2812
12252;2.3547274995344196;1.2812
12258;2.3547274995344196;1.2812
12264;2.3547274995344196;1.2812
12270;2.3547274995344196;1.2812
12276;2.3547274995344196;1.2812
12282;2.3547274995344196;1.2812
12288;2.3547274995344196;1.2812
12294;2.3547274995344196;1.2812
12300;2.3547274995344196;1.2812
12306;2.3547274995344196;1.2812
12312;2.3547274995344196;1.2812
12318;2.3547274995344196;1.2812
12324;2.3547274995344196;1.2812
12330;2.3547274995344196;1.2812
12336;2.3547274995344196;1.2812
12342;2.3547274995344196;1.2812
12348;2.3547274995344196;1.2812
12354;2.3547274995344196;1.2812
12360;2.3547274995344196;1.2812
12366;2.3547274995344196;1.2812
12372;2.3547274995344196;1.2812
12378;2.3547274995344196;1.2812
12384;2.3547274995344196;1.2812
12390;2.3547274995344196;1.2812
12396;2.3547274995344196;1.2812
12402;2.3547274995344196;1.2812
12408;2.3547274995344196;1.2812
12414;2.3547274995344196;1.2812
12420;2.3547274995344196;1.2812
12426;2.3547274995344196;1.2812
12432;2.3547274995344196;1.2812
12438;2.3547274995344196;1.2812
12444;2.3547274995344196;1.2812
12450;2.3547274995344196;1.2812
12456;2.3547274995344196;1.2812
12462;2.3547274995344196;1.2812
12468;2.3547274995344196;1.2812
12474;2.3547274995344196;1.2812
12480;2.3547274995344196;1.2812
12486;2.3547274995344196;1.2812
12492;2.3547274995344196;1.2812
12498;2.3547274995344196;1.2812
12504;2.3547274995344196;1.2812
12510;2.3547274995344196;1.2812
12516;2.3547274995344196;1.2812
12522;2.3547274995344196;1.2812
12528;2.3547274995344196;1.2812
12534;2.3547274995344196;1.2812
12540;2.3547274995344196;1.2812
12546;2.3547274995344196;1.2812
12552;2.3547274995344196;1.2812
12558;2.3547274995344196;1.2812
12564;2.3547274995344196;1.2812
12570;2.3547274995344196;1.2812
12576;2.3547274995344196;1.2812
12582;2.3547274995344196;1.2812
12588;2.3547274995344196;1.2812
12594;2.3547274995344196;1.2812
12600;2.3547274995344196;1.2812
12606;2.3547274995344196;1.2812
12612;2.3547274995344196;1.2812
12618;2.3547274995344196;1.2812
12624;2.3547274995344196;1.2812
12630;2.3547274995344196;1.2812
12636;2.3547274995344196;1.2812
12642;2.3547274995344196;1.2812
12648;2.3547274995344196;1.2812
12654;2.3547274995344196;1.2812
12660;2.3547274995344196;1.2812
12666;2.3547274995344196;1.2812
12672;2.3547274995344196;1.2812
12678;2.3547274995344196;1.2812
12684;2.3547274995344196;1.2812
12690;2.3547274995344196;1.2812
12696;2.3547274995344196;1.2812
12702;2.3547274995344196;1.2812
12708;2.3547274995344196;1.2812
12714;2.5729249583073397;1.2813
12720;2.3547274995344196;1.2812
12726;2.3547274995344196;1.2812
12732;2.3547274995344196;1.2812
12738;2.3547274995344196;1.2812
12744;2.3547274995344196;1.2812
12750;2.3547274995344196;1.2812
12756;2.3547274995344196;1.2812
12762;2.3547274995344196;1.2812
12768;2.3547274995344196;1.2812
12774;2.3547274995344196;1.2812
12780;2.5729249583073397;1.2813
12786;2.3547274995344196;1.2812
12792;2.5729249583073397;1.2813
12798;2.3547274995344196;1.2812
12804;2.3547274995344196;1.2812
12810;2.5729249583073397;1.2813
12816;2.3547274995344196;1.2812
12822;2.3547274995344196;1.2812
12828;2.3547274995344196;1.2812
12834;2.3547274995344196;1.2812
12840;2.3547274995344196;1.2812
12846;2.3547274995344196;1.2812
12852;2.3547274995344196;1.2812
12858;2.5729249583073397;1.2813
12864;2.3547274995344196;1.2812
12870;2.3547274995344196;1.2812
12876;2.3547274995344196;1.2812
12882;2.3547274995344196;1.2812
12888;2.3547274995344196;1.2812
12894;2.3547274995344196;1.2812
12900;2.3547274995344196;1.2812
12906;2.3547274995344196;1.2812
12912;2.3547274995344196;1.2812
12918;2.3547274995344196;1.2812
12924;2.3547274995344196;1.2812
12930;2.3547274995344196;1.2812
12936;2.3547274995344196;1.2812
12942;2.5729249583073397;1.2813
12948;2.3547274995344196;1.2812
12954;2.5729249583073397;1.2813
12960;2.5729249583073397;1.2813
12966;2.5729249583073397;1.2813
12972;2.5729249583073397;1.2813
12978;2.5729249583073397;1.2813
12984;2.5729249583073397;1.2813
12990;2.5729249583073397;1.2813
12996;2.5729249583073397;1.2813
13002;2.3547274995344196;1.2812
13008;2.3547274995344196;1.2812
13014;2.3547274995344196;1.2812
13020;2.3547274995344196;1.2812
13026;2.5729249583073397;1.2813
13032;2.5729249583073397;1.2813
13038;2.3547274995344196;1.2812
13044;2.5729249583073397;1.2813
13050;2.5729249583073397;1.2813
13056;2.5729249583073397;1.2813
13062;2.5729249583073397;1.2813
13068;2.3547274995344196;1.2812
13074;2.3547274995344196;1.2812
13080;2.3547274995344196;1.2812
13086;2.3547274995344196;1.2812
13092;2.3547274995344196;1.2812
13098;2.3547274995344196;1.2812
13104;2.5729249583073397;1.2813
13110;2.3547274995344196;1.2812
13116;2.3547274995344196;1.2812
13122;2.3547274995344196;1.2812
13128;2.3547274995344196;1.2812
13134;2.3547274995344196;1.2812
13140;2.3547274995344196;1.2812
13146;2.3547274995344196;1.2812
13152;2.3547274995344196;1.2812
13158;2.5729249583073397;1.2813
13164;2.5729249583073397;1.2813
13170;2.3547274995344196;1.2812
13176;2.5729249583073397;1.2813
13182;2.3547274995344196;1.2812
13188;2.3547274995344196;1.2812
13194;2.3547274995344196;1.2812
13200;2.5729249583073397;1.2813
13206;2.3547274995344196;1.2812
13212;2.3547274995344196;1.2812
13218;2.5729249583073397;1.2813
13224;2.5729249583073397;1.2813
13230;2.5729249583073397;1.2813
13236;2.5729249583073397;1.2813
13242;2.5729249583073397;1.2813
13248;2.5729249583073397;1.2813
13254;2.3547274995344196;1.2812
13260;2.3547274995344196;1.2812
13266;2.5729249583073397;1.2813
13272;2.3547274995344196;1.2812
13278;2.5729249583073397;1.2813
13284;2.3547274995344196;1.2812
13290;2.3547274995344196;1.2812
13296;2.5729249583073397;1.2813
13302;2.3547274995344196;1.2812
13308;2.3547274995344196;1.2812
13314;2.5729249583073397;1.2813
13320;2.5729249583073397;1.2813
13326;2.5729249583073397;1.2813
13332;2.5729249583073397;1.2813
13338;2.3547274995344196;1.2812
13344;2.3547274995344196;1.2812
13350;2.5729249583073397;1.2813
13356;2.3547274995344196;1.2812
13362;2.3547274995344196;1.2812
13368;2.3547274995344196;1.2812
13374;2.3547274995344196;1.2812
13380;2.5729249583073397;1.2813
13386;2.3547274995344196;1.2812
13392;2.3547274995344196;1.2812
13398;2.3547274995344196;1.2812
13404;2.3547274995344196;1.2812
13410;2.3547274995344196;1.2812
13416;2.3547274995344196;1.2812
13422;2.5729249583073397;1.2813
13428;2.3547274995344196;1.2812
13434;2.3547274995344196;1.2812
13440;2.5729249583073397;1.2813
13446;2.5729249583073397;1.2813
13452;2.5729249583073397;1.2813
13458;2.3547274995344196;1.2812
13464;2.3547274995344196;1.2812
13470;2.5729249583073397;1.2813
13476;2.3547274995344196;1.2812
13482;2.5729249583073397;1.2813
13488;2.3547274995344196;1.2812
13494;2.5729249583073397;1.2813
13500;2.5729249583073397;1.2813
13506;2.5729249583073397;1.2813
13512;2.5729249583073397;1.2813
13518;2.5729249583073397;1.2813
13524;2.5729249583073397;1.2813
13530;2.5729249583073397;1.2813
13536;2.3547274995344196;1.2812
13542;2.5729249583073397;1.2813
13548;2.3547274995344196;1.2812
13554;2.5729249583073397;1.2813
13560;2.5729249583073397;1.2813
13566;2.5729249583073397;1.2813
13572;2.5729249583073397;1.2813
13578;2.5729249583073397;1.2813
13584;2.5729249583073397;1.2813
13590;2.5729249583073397;1.2813
13596;2.5729249583073397;1.2813
13602;2.5729249583073397;1.2813
13608;2.5729249583073397;1.2813
13614;2.5729249583073397;1.2813
13620;2.5729249583073397;1.2813
13626;2.5729249583073397;1.2813
13632;2.5729249583073397;1.2813
13638;11.731982092712315;1.2855
13644;2.3547274995344196;1.2812
13650;52.61490748249071;1.3043
13656;46.10260968104467;1.3013
13662;44.582482678198176;1.3006
13668;44.14811886905136;1.3004
13674;44.14811886905136;1.3004
13680;43.93092996456471;1.3003
13686;43.27933517499969;1.3
13692;42.84491518815139;1.2998
13698;42.62769813747036;1.2997
13704;42.19324988974222;1.2995
13710;41.976018679952176;1.2994
13716;42.19324988974222;1.2995
13722;42.19324988974222;1.2995
13728;42.19324988974222;1.2995
13734;41.976018679952176;1.2994
13740;41.976018679952176;1.2994
13746;41.976018679952176;1.2994
13752;42.19324988974222;1.2995
13758;41.976018679952176;1.2994
13764;41.976018679952176;1.2994
13770;42.19324988974222;1.2995
13776;41.976018679952176;1.2994
13782;41.976018679952176;1.2994
13788;42.19324988974222;1.2995
13794;41.976018679952176;1.2994
13800;41.75878273771468;1.2993
13806;42.19324988974222;1.2995
13812;41.976018679952176;1.2994
13818;42.41047637345855;1.2996
13824;42.19324988974222;1.2995
13830;42.19324988974222;1.2995
13836;42.19324988974222;1.2995
13842;42.41047637345855;1.2996
13848;42.41047637345855;1.2996
13854;42.62769813747036;1.2997
13860;42.41047637345855;1.2996
13866;42.41047637345855;1.2996
13872;42.41047637345855;1.2996
13878;42.19324988974222;1.2995
13884;42.41047637345855;1.2996
13890;42.41047637345855;1.2996
13896;42.41047637345855;1.2996
13902;42.62769813747036;1.2997
13908;42.62769813747036;1.2997
13914;42.84491518815139;1.2998
13920;42.84491518815139;1.2998
13926;42.62769813747036;1.2997
13932;42.62769813747036;1.2997
13938;42.62769813747036;1.2997
13944;42.62769813747036;1.2997
13950;42.41047637345855;1.2996
13956;42.62769813747036;1.2997
13962;42.84491518815139;1.2998
13968;42.62769813747036;1.2997
13974;42.62769813747036;1.2997
13980;42.84491518815139;1.2998
13986;42.84491518815139;1.2998
13992;42.84491518815139;1.2998
13998;42.62769813747036;1.2997
14004;42.84491518815139;1.2998
14010;43.06212753186901;1.2999
14016;42.84491518815139;1.2998
